project_name,year,PRCPTOT,RX1day,RX5day,RX7day,SDII,R10mm,R20mm,R25mm,R30mm,R100mm,CDD,CWD,R95p,R99p
pong,1970,1129.0709475278854,49.53131484985352,145.12850761413574,173.33569145202637,9.904131118665662,44,15,4,3,0,69,25,161.69627952575684,49.53131484985352
pong,1971,1489.1989855766296,77.2614974975586,186.29041862487793,216.86745619773865,12.307429632864707,48,22,13,12,0,58,32,532.369945526123,130.30136108398438
pong,1972,645.93497133255,38.39167404174805,128.5984869003296,146.24453330039978,6.659123415799485,22,5,3,2,0,32,13,69.90220642089844,0.0
pong,1973,1038.7080883979797,55.51414489746094,163.27431964874268,194.00119876861572,8.802610918626947,35,12,8,5,0,65,17,218.07756423950195,55.51414489746094
pong,1974,708.3534896373749,25.1588134765625,90.16653060913086,122.69249486923218,7.0134008874987614,24,7,1,0,0,52,19,0.0,0.0
ramganga,1961,1212.8425847291946,76.85160827636719,170.04197311401367,214.0517020225525,13.940719364703387,38,18,15,12,0,88,16,151.6837615966797,0.0
ramganga,1962,861.238527059555,101.42684936523438,176.59100914001465,181.51626208424568,10.252839607851845,23,9,7,6,1,58,12,196.0917510986328,0.0
ramganga,1963,1052.8796461820602,126.13111877441406,259.584445476532,259.96043026447296,14.829290791296623,30,15,10,8,1,60,6,204.57188415527344,126.13111877441406
ramganga,1964,1178.9633325338364,101.24630737304688,218.15195274353027,255.96116828918457,16.6051173596315,36,16,13,10,1,73,12,248.88133239746094,0.0
ramganga,1965,924.2612005472183,126.70637512207033,200.4782395362854,201.70187854766846,16.50466429548604,27,13,9,6,1,49,12,222.0879364013672,126.70637512207033
ramganga,1966,1169.8099648952484,109.72583770751952,288.52537536621094,297.9844834804535,17.203087719047772,25,16,16,13,1,82,13,503.94625091552734,0.0
ramganga,1967,1361.014748096466,114.42030334472656,293.0591411590576,313.23379707336426,18.14686330795288,34,21,15,11,3,76,12,577.3043899536133,114.42030334472656
ramganga,1968,954.7772969007492,153.34043884277344,248.23239302635193,259.11987483501434,14.040842601481605,25,16,13,11,1,80,10,216.75376892089844,153.34043884277344
ramganga,1969,1414.4114834070206,133.84518432617188,198.94551050662994,199.38750776648521,17.24892052935391,33,20,18,14,2,98,8,327.5108108520508,264.10284423828125
ramganga,1970,1109.8210189342499,68.95161437988281,154.3249225616455,182.3460087776184,14.228474601721151,38,23,13,11,0,84,18,68.95161437988281,0.0
ramganga,1971,1048.1910390853882,75.36769104003906,140.91418647766113,222.87668800354004,10.481910390853882,34,13,8,6,0,58,24,75.36769104003906,0.0
ramganga,1972,763.8938426971436,71.92082214355469,167.42945766448975,183.6462443470955,13.640961476734706,21,10,10,7,0,110,7,271.3807907104492,0.0
ramganga,1973,1550.6879239082336,156.06829833984375,343.38962519168854,353.81549590826035,18.460570522717067,45,21,17,13,2,64,17,595.8574676513672,156.06829833984375
ramganga,1974,534.9836781024933,105.02430725097656,138.64059734344482,192.05554485321045,9.726975965499879,14,4,3,2,1,87,11,105.02430725097656,0.0
rampur,2007,1137.697821855545,37.33749771118164,110.7500331401825,118.86413240432739,7.339985947455129,34,12,9,4,0,43,21,274.7108325958252,37.33749771118164
rampur,2008,1243.692258477211,62.39991760253906,95.94859838485718,116.51442575454712,7.066433286802336,42,7,2,1,0,30,100,138.42004013061523,62.39991760253906
rampur,2009,803.9895869493484,40.12189865112305,143.29491758346558,149.61279428005219,5.999922290666779,18,8,5,3,0,32,45,236.66013717651367,40.12189865112305
rampur,2010,1277.4357792139053,45.063594818115234,137.84314393997192,142.86455762386322,8.933117337160176,43,15,9,7,0,39,34,417.5748920440674,88.92646026611328
rampur,2011,1120.2946728467941,51.37385177612305,107.57738590240479,140.65045309066772,7.569558600316176,34,14,8,5,0,21,17,340.1146411895752,126.36965942382812
rampur,2012,982.9465717077255,33.13601303100586,90.3577241897583,125.63459491729736,7.863572573661804,36,10,6,3,0,71,18,269.6357841491699,0.0
rampur,2013,1381.5318938493729,73.50563049316406,205.50587272644043,226.98208236694336,9.398176148635189,47,14,9,7,0,42,55,462.25586700439453,251.7533721923828
rampur,2014,1028.4743918180466,33.46994400024414,94.93052864074708,121.57602500915529,7.192128614112214,37,10,5,2,0,45,36,240.0566749572754,0.0
sainj,2010,1020.4266428947449,44.777381896972656,85.38237142562866,94.98674297332762,9.907054785385872,35,12,10,6,0,40,9,231.73263549804688,0.0
sainj,2011,1488.1396429538727,77.48062133789062,179.28892135620117,228.5932016372681,14.039053235413894,48,23,20,16,0,80,14,655.6414012908936,196.31149673461914
sainj,2012,996.8496704101562,39.29060745239258,106.40099501609802,160.77018523216248,11.200558094496138,37,17,11,5,0,62,15,169.63665580749512,0.0
sainj,2013,940.3527226448059,41.44523620605469,106.8201664686203,109.00439202785492,8.955740215664818,29,11,10,6,0,42,9,221.60812759399414,0.0
sainj,2014,1059.7899236679077,84.02342224121094,187.01038390398026,191.8306062221527,9.547656969981151,34,14,7,6,0,59,11,304.97278213500977,198.7359390258789
sainj,2015,881.1394937038422,35.96673583984375,79.60395109653473,91.7391996383667,8.391804701941354,36,13,6,2,0,22,14,35.96673583984375,0.0
sainj,2016,660.3278373479843,52.20558166503906,63.27203422784805,78.16670566797256,7.768562792329227,19,6,5,3,0,86,6,89.75017547607422,0.0
sainj,2017,901.4946475028992,33.558197021484375,73.76128268241882,94.1518976688385,7.9778287389637095,31,10,2,1,0,55,22,33.558197021484375,0.0
sawra kuddu,2007,1047.9565498828888,71.89076232910156,127.23443508148193,130.4974513053894,9.614280274154943,30,12,10,8,0,51,7,418.6876564025879,195.544921875
sawra kuddu,2008,1157.258908033371,96.89320373535156,198.49703311920166,207.67487859725952,10.520535527576099,41,15,9,3,0,65,16,331.29253005981445,148.8291778564453
sawra kuddu,2009,847.8311252593994,93.83763122558594,294.6654357910156,319.0737065076828,12.11187321799142,25,13,7,7,0,46,8,362.0335807800293,210.48607635498047
sawra kuddu,2010,1211.099186182022,55.89947509765625,153.1186466217041,155.5378134250641,9.388365784356761,41,16,10,5,0,39,23,312.4897155761719,55.89947509765625
sawra kuddu,2011,1424.6176933050156,88.50047302246094,169.07260131835938,193.36976766586304,12.719800833080496,46,21,18,13,0,80,14,719.1513175964355,197.16988372802734
sawra kuddu,2012,936.6006838083267,46.31119537353516,101.9360866546631,138.38525772094727,10.406674264536964,33,11,8,6,0,62,12,282.6721649169922,0.0
sawra kuddu,2013,950.5921090841293,52.08659362792969,109.95271873474121,122.67617607116699,8.19475956107008,27,10,7,5,0,43,25,230.86530113220215,52.08659362792969
sawra kuddu,2014,1057.3171169757843,32.33671569824219,102.8212583065033,124.00604891777039,9.194061886745951,36,14,7,3,0,44,18,201.01555633544922,0.0
sawra kuddu,2015,1010.1352523565292,50.726959228515625,102.017333984375,125.55516165494919,7.8305058322211565,32,11,7,3,0,21,13,231.0608787536621,50.726959228515625
sawra kuddu,2016,859.7937835454941,26.288894653320312,72.65320205688477,98.84438371658325,7.348664816628155,28,8,3,0,0,90,28,26.288894653320312,0.0
sawra kuddu,2017,1067.5917708873749,38.47420501708984,87.1749439239502,98.95598578453064,7.849939491818933,38,12,4,1,0,50,15,125.84683990478516,0.0
sawra kuddu,2018,1056.5082261562347,58.484413146972656,138.2608528137207,177.90760469436646,9.69273601978197,37,15,10,5,0,26,17,347.05643463134766,111.35440063476562
sawra kuddu,2019,1041.721916437149,77.62034606933594,139.11298251152039,156.55856108665466,8.202534775095662,32,9,6,3,0,33,12,241.870943069458,77.62034606933594
sawra kuddu,2020,883.3660151958466,34.35591506958008,77.74433344602585,77.79749926179647,7.748824694700408,33,8,2,1,0,52,8,63.083478927612305,0.0
singoli bhatwari,2008,1203.4142512083054,57.253517150878906,120.25277996063232,146.16255855560303,9.328792645025622,38,15,12,10,0,35,17,325.70982360839844,0.0
singoli bhatwari,2009,691.8951361179352,55.58271026611328,151.80113983154297,155.56253363192081,8.64868920147419,20,10,4,4,0,46,9,169.12353897094727,0.0
singoli bhatwari,2010,1616.868017077446,78.25155639648438,167.50575351715088,195.74157309532166,14.566378532229242,56,23,16,13,0,44,28,610.4470710754395,355.58544540405273
singoli bhatwari,2011,1363.523051738739,138.85179138183594,232.31661081314087,259.0589623451233,11.55528009948084,44,20,16,10,1,47,14,335.1322898864746,201.78293991088867
singoli bhatwari,2012,1213.708816766739,76.41267395019531,168.80021953582764,203.15291273593903,12.911795923050414,37,18,13,11,0,83,11,539.4176445007324,213.5135269165039
singoli bhatwari,2013,1283.1535465717316,95.46144104003906,248.27159214019775,274.1694241762161,14.257261628574796,38,23,14,11,0,81,12,510.5844917297363,237.60944366455078
singoli bhatwari,2014,946.2954608201981,53.09910202026367,145.2749376296997,181.66608047485352,10.632533267642675,29,14,9,6,0,60,20,182.79473876953125,0.0
singoli bhatwari,2015,902.3300423622131,69.92803192138672,107.9057846069336,125.2409417629242,9.114444872345587,31,14,8,5,0,43,9,183.65589904785156,69.92803192138672
singoli bhatwari,2016,1059.2314822673798,79.8203125,150.538010597229,177.67489433288574,12.175074508820456,35,16,13,9,0,90,14,254.34087371826172,79.8203125
singoli bhatwari,2017,1174.193260550499,52.56896209716797,102.60012936592102,132.35531623661518,11.74193260550499,38,19,16,12,0,73,5,373.08362579345703,0.0
singoli bhatwari,2018,818.7105761766434,38.18130874633789,98.35691547393799,100.8845067024231,8.6180060650173,28,9,7,5,0,46,9,73.03178405761719,0.0
singoli bhatwari,2019,1024.2746669054031,47.88020324707031,106.2460868358612,112.18099927902222,9.572660438368253,33,16,9,7,0,33,15,202.64070892333984,0.0
singoli bhatwari,2020,947.5513741970062,45.321998596191406,92.01696825027466,113.86712312698364,9.024298801876249,34,11,5,3,0,71,7,115.15733337402344,0.0
tanakpur,1984,1362.8509430885315,88.29544067382812,254.97622871398926,295.4629759788513,12.060627814942757,38,22,16,13,0,57,23,432.79469299316406,88.29544067382812
tanakpur,1985,1811.6618304252625,129.18408203125,267.0501480102539,331.5330982208252,14.153608050197363,49,29,18,15,1,76,27,589.7029342651367,305.1437454223633
tanakpur,1986,1628.3113578557968,174.9815673828125,419.6341052055359,421.8464742898941,14.15922919874606,36,21,19,15,2,44,14,756.9050331115723,342.64894104003906
tanakpur,1987,732.9066463708878,60.70405578613281,111.15769290924072,123.31384953856468,7.403097438089775,21,9,6,5,0,52,11,146.0235137939453,0.0
tanakpur,1988,1378.3065855503082,86.39259338378906,190.34944534301758,213.79987412691116,12.530059868639166,40,21,17,13,0,90,29,374.78632736206055,86.39259338378906
tanakpur,1989,1183.4231451749802,86.32135009765625,203.99535608291626,237.34026908874512,11.060029394158693,40,16,13,7,0,50,17,241.21820831298828,86.32135009765625
tanakpur,1990,1494.0938968658447,158.92236328125,349.4805793762207,426.1229782104492,11.405296922640035,40,22,17,9,2,41,16,373.8167839050293,260.7415542602539
tanakpur,1991,970.2715263366699,56.75417709350586,140.36062741279602,149.4497742652893,9.606648775610592,31,13,8,7,0,54,26,150.04106903076172,0.0
tanakpur,1992,1289.3986568450928,208.4765167236328,352.4812502861023,357.5716599225998,13.57261744047466,37,16,10,10,1,37,20,445.1957206726074,208.4765167236328
tehri,1978,2052.8765227794647,97.11245727539062,251.80189017951488,273.9146041870117,15.67081315098828,68,33,25,18,0,41,24,810.3336601257324,404.70772552490234
tehri,1979,1088.7617557048798,56.25506591796875,140.10830783843994,172.8157558441162,10.369159578141712,38,14,9,8,0,74,18,226.76100540161133,0.0
tehri,1980,1266.8597152233124,53.93687057495117,126.84945106506348,170.42437076568604,9.670684849032918,51,11,8,5,0,41,62,140.6123046875,0.0
tehri,1981,1259.5569776296616,54.57249069213867,175.06092834472656,219.6627540588379,9.399678937534787,42,14,10,8,0,33,64,252.68324279785156,0.0
tehri,1982,1194.2177922725677,39.08504104614258,96.99004650115967,124.64205193519592,8.653752117917158,41,14,8,4,0,60,51,112.58851623535156,0.0
tehri,1983,1417.147786617279,49.71586608886719,109.04858297109604,145.06203550100327,9.706491689159446,47,19,13,8,0,39,23,323.49267196655273,0.0
tehri,1984,1365.3915671110153,51.64751052856445,149.5385046005249,173.9312162399292,10.836441008817582,47,20,12,8,0,76,22,177.89974212646484,0.0
tehri,1985,1598.0702645778656,83.96176147460938,159.22104263305664,183.60298919677734,11.17531653550955,60,26,12,9,0,55,55,249.48549270629883,203.7877540588379
tehri,1986,1343.60045003891,63.2945671081543,107.50056457519531,133.10493993759155,10.663495635229443,46,18,11,9,0,41,14,191.2129364013672,63.2945671081543
tehri,1987,782.7181557416916,33.34169006347656,74.14143943786621,97.37879514694214,7.115619597651742,28,7,4,1,0,52,16,0.0,0.0
tehri,1988,1555.8317828178406,88.47003173828125,159.1268825531006,177.245258808136,10.879942537187697,54,24,14,8,0,83,74,333.7095375061035,88.47003173828125
tehri,1989,1464.2986602783203,92.21599578857422,245.21035194396973,280.05795097351074,12.958395223701949,43,21,15,12,0,43,23,560.530891418457,301.4255714416504
tehri,1990,1729.7186521291733,103.82320404052734,284.96681022644043,312.5940113067627,12.09593463027394,51,24,17,14,1,37,35,623.5127868652344,324.524959564209
tehri,1991,975.7425388097763,37.206581115722656,121.94558334350586,135.13559913635254,8.559145077278739,37,7,4,2,0,48,33,37.206581115722656,0.0
tehri,1992,1180.3301792144775,58.19136428833008,141.55443620681763,165.56148481369019,10.538662314414978,36,16,10,9,0,45,55,304.3175239562988,0.0
tehri,1993,1594.056389093399,108.0072021484375,182.76690864562988,236.4690933227539,12.076184765859084,48,21,14,11,1,52,17,490.37535858154297,236.5936279296875
tehri,1994,1516.1538566350937,121.85721588134766,227.75351512432098,256.67907470464706,13.070291867543911,42,25,19,11,1,96,18,565.992015838623,215.1905517578125
tehri,1995,1667.764242529869,166.97007751464844,342.9964623451233,385.45522928237915,14.254395235298027,46,25,17,12,2,53,24,598.6804046630859,356.5782814025879
tehri,1996,1292.739349603653,49.89731979370117,128.48076915740967,162.53754019737244,9.436053646741993,53,12,5,3,0,71,41,86.35274505615234,0.0
tehri,1997,879.6124062538147,32.392879486083984,67.74686980247498,93.22583079338074,5.903438968146407,28,10,2,1,0,31,30,0.0,0.0
tehri,1998,1377.2732034921646,47.38902282714844,124.09897327423096,163.2988109588623,11.018185627937317,56,20,12,6,0,72,34,158.2231330871582,0.0
tehri,1999,1236.5375391244888,63.39030075073242,208.39798259735107,244.4810609817505,9.89230031299591,38,14,13,8,0,74,31,287.3467254638672,63.39030075073242
tehri,2000,1309.68519115448,81.34296417236328,130.7635521888733,173.9446864798665,9.773770083242388,43,15,11,10,0,98,21,345.98202896118164,149.8332977294922
tehri,2001,1402.601386666298,80.1777572631836,180.57376098632812,212.71868801116943,10.87287896640541,46,19,13,9,0,76,40,353.65922927856445,150.25282287597656
tehri,2002,1347.0395230054855,85.3013916015625,220.0355739593506,248.6790189743042,10.776316184043884,34,20,18,16,0,78,27,520.7135429382324,85.3013916015625
tehri,2003,1531.9340255260468,84.58838653564453,124.24388265609741,150.56775450706482,11.432343474074976,49,19,12,8,0,52,50,350.19987869262695,143.5032081604004
tehri,2004,1080.2656852006912,31.051332473754883,114.11428642272949,140.9886589050293,8.78264784716009,41,14,8,1,0,67,36,0.0,0.0
tehri,2005,1518.4199872016907,71.35226440429688,158.74217891693115,199.16269493103027,10.693098501420357,43,24,18,13,0,32,31,425.32800674438477,132.54558181762695
tehri,2006,1156.0466803312302,40.50854110717773,114.48327922821045,141.21684849262238,9.322957099445405,44,14,5,4,0,38,13,115.52383041381836,0.0
tidong-1,2003,512.0364121198654,26.67169952392578,57.5554301738739,73.91054958105087,5.447195873615589,14,2,1,0,0,46,6,0.0,0.0
tidong-1,2004,367.8533716201782,32.153846740722656,68.721515417099,79.23006749153137,5.409608406179092,9,3,1,1,0,29,8,32.153846740722656,0.0
tidong-1,2005,929.2487552165985,70.29768371582031,103.80028140544891,157.9710088968277,7.679741778649574,24,13,10,5,0,61,20,344.9474334716797,122.62718963623047
tidong-1,2006,338.99613869190216,14.47384548187256,51.8144383430481,63.421350359916694,4.346104342203874,7,0,0,0,0,34,6,0.0,0.0
tidong-1,2007,539.3561156988144,17.064889907836914,64.90806674957275,72.0904352068901,4.609881330759097,13,0,0,0,0,24,15,0.0,0.0
tidong-1,2008,882.8647558689117,45.53374862670898,132.39982664585114,147.1738876104355,6.539738932362309,23,8,7,6,0,37,13,217.81008911132812,0.0
tidong-1,2009,209.881489276886,14.089401245117188,42.37287187576294,42.71665349602699,3.7478837370872498,2,0,0,0,0,49,6,0.0,0.0
tidong-1,2010,964.5156217813492,52.645389556884766,136.8691177368164,153.66781997680664,8.535536475941143,25,10,9,4,0,38,14,191.54106521606445,104.32220840454102
tidong-1,2011,444.62679862976074,17.83671760559082,50.11845946311951,60.146955728530884,4.042061805725098,6,0,0,0,0,29,7,0.0,0.0
tidong-1,2012,1119.8315472602844,61.94261169433594,117.06179666519165,174.44407415390015,10.273683919819122,37,20,14,8,0,50,12,362.49718856811523,61.94261169433594
tidong-1,2013,1157.0419952869415,140.5696563720703,281.71851444244385,298.8437104821205,10.149491186727557,22,13,11,9,1,43,9,585.5726928710938,396.5422668457031
tidong-1,2014,740.3934899568558,34.54285430908203,68.24332958459854,74.25253301858902,6.855495277378294,24,6,3,1,0,45,10,34.54285430908203,0.0
tidong-1,2015,934.9656431674957,56.83293151855469,117.21795988082886,160.8323073387146,7.791380359729131,28,9,7,6,0,20,13,226.56619262695312,56.83293151855469
tidong-1,2016,592.3625288009644,23.691503524780277,40.21403115987778,58.09120273590088,5.807475772558474,17,3,0,0,0,80,13,0.0,0.0
tidong-1,2017,783.0475469827652,48.49913024902344,79.50297272205353,80.72324454784393,6.7504098877824585,27,3,1,1,0,53,11,48.49913024902344,0.0
tidong-1,2018,632.0926665067673,34.94941711425781,101.7271020412445,102.56338757276535,6.946073258316124,20,8,3,2,0,23,5,98.95818519592285,0.0
tidong-1,2019,880.3448127508163,66.76409149169922,101.80302715301514,110.49723476171494,7.655172284789708,28,7,5,2,0,29,5,97.98776626586914,66.76409149169922
tidong-1,2020,644.4066812992096,24.40393829345703,63.922898292541504,71.16595840454102,6.0793083141434865,20,4,0,0,0,59,7,0.0,0.0
tidong-1,2021,766.2755352258682,52.07996368408203,80.90562057495117,81.11595763266087,7.512505247312434,23,6,4,3,0,38,8,129.06344413757324,52.07996368408203
tidong-1,2022,530.2662318944931,29.42853164672852,74.43344163894653,82.17973101139069,5.701787439725733,12,3,1,0,0,46,12,0.0,0.0
tidong-1,2023,946.6667650938034,57.93603897094727,207.51013374328613,216.99622243642807,8.52852941525949,28,12,10,5,0,30,15,238.03897094726562,114.83163833618164
tiloth,1973,1152.6403356790543,39.67047882080078,117.77776336669922,131.38830256462097,6.9436164799943025,35,7,6,4,0,36,99,221.73360061645508,0.0
tiloth,1974,826.604475736618,35.26788711547852,91.87702941894531,130.7394495010376,6.168690117437448,29,5,4,1,0,44,48,114.35054206848145,0.0
tiloth,1975,1218.0327028036118,42.6096305847168,94.4814658164978,119.12620782852173,7.660583036500703,46,11,4,2,0,65,49,135.1671543121338,42.6096305847168
tiloth,1976,913.2447414398193,57.91537094116211,141.71174812316895,158.73631763458252,6.170572577296077,26,4,3,2,0,67,71,115.4961929321289,57.91537094116211
tiloth,1977,1069.621734380722,31.768842697143555,73.52871346473694,104.38927054405212,6.685135839879512,34,6,2,2,0,69,58,86.28687286376953,0.0
tiloth,1978,1708.9280017614365,89.02596282958984,220.20263671875,227.88323259353638,11.469315448063332,58,21,17,11,0,30,33,716.197416305542,379.89014434814453
tiloth,1979,988.4237661361694,43.54909896850586,102.7869815826416,123.72103500366211,7.48805883436492,29,12,5,3,0,45,19,184.5876121520996,43.54909896850586
tiloth,1980,1153.833693265915,48.643009185791016,115.20254802703857,150.25004291534424,7.957473746661482,42,9,4,3,0,40,62,146.2449493408203,48.643009185791016
tiloth,1981,1015.9704955816269,38.08222198486328,101.51185035705566,134.64048671722412,6.554648358591141,31,6,4,2,0,33,45,128.09869766235352,0.0
tiloth,1982,1204.721890091896,33.849708557128906,83.779305934906,104.58334589004517,7.045157251999393,41,10,6,2,0,56,52,170.55227851867676,0.0
tiloth,1983,1282.0339895486832,51.68299102783203,104.44579887390137,124.91038370132446,7.723096322582428,43,11,8,3,0,39,35,257.074743270874,51.68299102783203
tiloth,1984,990.2278407812119,35.19776153564453,73.6088079214096,94.99566400051117,7.445322111136932,36,5,4,2,0,29,29,119.87779998779297,0.0
uhl III,1998,1943.5853345394135,69.57128143310547,177.31534004211426,229.82959727942944,15.674075278543658,64,34,27,20,0,52,20,534.9238395690918,0.0
uhl III,1999,1927.524052977562,90.66999816894533,247.15240287780762,295.7703732252121,15.544548814335178,53,34,25,19,0,93,31,910.031852722168,317.32454681396484
uhl III,2000,1609.8493282794952,64.21904754638672,190.23601722717285,222.7053928375244,12.982655873221736,57,28,16,14,0,53,12,218.9639778137207,0.0
uhl III,2001,1432.1578150987625,119.2527084350586,256.15430188179016,274.42572379112244,10.608576408138982,44,17,10,7,1,30,18,365.506778717041,271.30638122558594
uhl III,2002,1336.0944582223892,107.87158966064452,198.93383502960205,220.64276838302612,11.22768452287722,40,20,13,11,1,67,15,295.31109619140625,107.87158966064452
uhl III,2003,1347.8563262224197,86.05729675292969,160.70626211166382,200.67927598953247,12.365654369013026,44,23,15,12,0,52,13,223.03762817382812,86.05729675292969
uhl III,2004,1536.4742974042892,173.408935546875,259.1838026046753,269.7037600874901,16.004940597961347,48,24,20,15,1,62,16,410.95272064208984,173.408935546875
uhl III,2005,1643.8347737789154,86.50829315185547,201.86055517196655,249.8013837337494,15.65556927408491,47,27,20,17,0,82,21,458.0592956542969,170.24877166748047
uhl III,2006,1370.2772586345673,54.50915145874024,158.16993570327762,203.21477007865906,13.050259606043499,42,26,20,16,0,38,11,211.5584373474121,0.0
uhl III,2007,1437.3244420289993,249.1043701171875,436.28626680374146,442.86924719810486,14.373244420289993,36,18,14,13,2,68,8,482.6885795593262,390.4728698730469
uhl III,2008,1417.838060259819,60.15417098999024,147.9190435409546,157.04852950572968,12.8894369114529,50,27,18,12,0,39,16,243.6427116394043,0.0
uhl III,2009,1200.8099012374878,143.88113403320312,188.71269619464874,189.80504500865936,13.962905828342882,32,16,11,11,1,45,5,462.10949325561523,215.8720474243164
uhl III,2010,1558.5107266902924,62.86198043823242,151.09539699554443,183.10870265960693,12.98758938908577,47,27,20,12,0,38,24,391.00527572631836,0.0
uhl III,2011,1495.6962006092072,94.37321472167967,203.5952820777893,263.83727979660034,17.596425889520084,43,26,20,18,0,80,11,528.7128295898438,174.7637481689453
uhl III,2012,951.1503411531448,63.75981903076172,103.9477911889553,166.08415332436562,12.352601833157726,30,14,11,9,0,71,13,277.5768737792969,0.0
uhl III,2013,1845.5056464672089,154.84461975097656,265.8156490325928,327.441433429718,15.127095462845974,57,28,21,19,1,42,22,513.1887664794922,154.84461975097656
uhl III,2014,1460.7910158634186,139.08457946777344,315.07631278038025,316.25865215063095,12.813956279503671,40,19,16,11,2,35,9,390.9319839477539,343.7901382446289
uhl III,2015,1687.6601194143295,89.12725830078125,265.91823959350586,295.6469736099243,13.394127931859758,55,26,17,12,0,19,21,507.2709197998047,236.01128387451172
uhl III,2016,1433.466745018959,66.18443298339844,180.12432956695557,291.70790576934814,14.778007680607825,50,22,16,13,0,88,10,440.05091857910156,0.0
uhl III,2017,1769.9987627267838,121.04540252685548,393.251033782959,446.065637588501,17.352929046341018,51,28,20,17,2,74,20,545.9119071960449,382.23445892333984
uhl III,2018,1765.5003576278687,153.0908660888672,252.0622272491455,252.0622272491455,17.48020156067197,50,28,21,16,1,27,11,695.9101715087891,476.87528228759766
uhl III,2019,1690.4576655626297,122.9713363647461,248.7724266052246,300.08632123470306,16.737204609530988,49,28,21,14,1,27,14,675.2023162841797,376.91075897216797
uhl III,2020,1172.6675251722336,58.59111404418945,131.43450164794922,137.75143510103226,11.496740442865034,41,17,11,9,0,69,7,204.27111434936523,0.0
uhl III,2021,1208.2661632299423,93.64690399169922,163.97253894805908,190.84427857398987,11.292207132990114,45,15,12,8,0,32,13,93.64690399169922,93.64690399169922
vishnuprayag,1997,713.1055136919022,27.924392700195312,68.49388408660889,95.53617095947266,5.361695591668437,18,2,1,0,0,27,21,27.924392700195312,0.0
vishnuprayag,1998,1120.0887506008148,36.73969650268555,76.65983772277832,96.61597442626953,8.175830296356313,37,12,7,4,0,74,18,198.1240119934082,0.0
vishnuprayag,1999,909.9956550598145,51.55425262451172,133.77006149291992,154.09412240982056,7.3983386590228815,27,11,9,3,0,45,31,259.5904998779297,51.55425262451172
vishnuprayag,2000,1156.9550471305847,54.13642883300781,115.09276866912842,127.0661301612854,7.661953954507184,34,12,7,4,0,50,26,236.52024269104004,54.13642883300781
vishnuprayag,2001,1076.4493948221207,35.424442291259766,117.0631628036499,132.54089450836182,7.527618145609235,38,11,4,1,0,43,29,121.5860652923584,0.0
vishnuprayag,2002,1206.6338274478912,47.66685485839844,101.66552972793579,142.9253659248352,8.437998793341897,39,16,9,6,0,48,13,313.0871353149414,171.46326065063477
vishnuprayag,2003,1383.3326737880707,73.98709869384766,99.81038236618042,145.36047840118408,8.982679699922537,46,16,8,6,0,30,33,320.0048885345459,193.89447021484375
vishnuprayag,2004,1002.3014044761658,36.45310974121094,94.65380859375,117.74688339233398,7.830479722470045,41,5,3,2,0,47,38,66.50638198852539,0.0
vishnuprayag,2005,1119.0979126691818,44.25119018554688,105.66063690185547,122.62922859191895,8.478014489918044,41,14,8,5,0,51,44,265.33825492858887,84.91277313232422
vishnuprayag,2006,894.2121468782425,25.918926239013672,84.53497123718262,95.09873604774475,6.723399600588289,28,6,2,0,0,18,40,25.918926239013672,0.0
vyasi,2013,1550.8672633171082,121.26455688476562,269.2448196411133,284.86233139038086,11.320199002314657,54,19,13,11,1,43,42,552.3832015991211,198.30725860595703
vyasi,2014,1014.6679675579071,46.30295181274414,131.16658782958984,158.95648288726807,7.927093496546149,30,14,7,5,0,47,32,180.13952445983887,0.0
vyasi,2015,1049.771974682808,59.45840835571289,125.77595853805542,151.50948441028595,8.534731501486243,30,15,8,5,0,21,14,249.64487075805664,115.76665878295898
vyasi,2016,938.166906952858,49.39314651489258,137.99132823944092,151.81240892410278,7.565862152845629,31,7,6,4,0,80,29,151.99381637573242,0.0
vyasi,2017,1149.4518920183182,51.38169479370117,118.76880502700806,127.86835980415344,8.774441923803955,37,15,8,4,0,77,36,242.639986038208,102.3193244934082
vyasi,2018,1228.3717449903488,67.73237609863281,171.33999848365784,195.2254021167755,9.82697395992279,38,13,11,6,0,26,30,341.8269557952881,133.79794311523438
vyasi,2019,1048.1465756893158,72.33071899414062,121.7847888469696,151.66941046714783,7.764048708809747,34,12,6,3,0,34,28,166.4981632232666,72.33071899414062
vyasi,2020,1122.189596414566,38.52310180664063,92.5639762878418,111.29930281639099,7.582362137936257,34,13,3,3,0,52,28,100.60534286499025,0.0
vyasi,2021,1192.4046033620834,50.56756210327149,118.98251962661743,131.37231826782227,8.280587523347801,39,15,8,3,0,39,33,177.8411979675293,0.0
vyasi,2022,1247.5037695169449,39.23964309692383,136.6263484954834,149.72932481765747,9.172821834683418,41,16,11,7,0,46,44,301.32116508483887,0.0
